kimble_id,won,initial_month,finalized_month,time_to_rev,final_measured_p1,months_to_rev,p1_revenue_kimble_latest,p3_forecast_revenue_mean,p3_forecast_revenue_std,p3_forecast_revenue_last,p3_forecast_revenue_min,p3_forecast_revenue_max,p1_revenue_mean,p1_revenue_std,p1_revenue_last,p1_revenue_min,p1_revenue_max,level_mean,level_std,level_last,level_min,level_max,p2_resource_mean,p2_resource_std,p2_resource_last,p2_resource_min,p2_resource_max,p3_resource_mean,p3_resource_std,p3_resource_last,p3_resource_min,p3_resource_max,p2_forecast_revenue_mean,p2_forecast_revenue_std,p2_forecast_revenue_last,p2_forecast_revenue_min,p2_forecast_revenue_max,p3_cost_mean,p3_cost_std,p3_cost_last,p3_cost_min,p3_cost_max,p2_cost_mean,p2_cost_std,p2_cost_last,p2_cost_min,p2_cost_max,cost_rate_mean,cost_rate_std,cost_rate_last,cost_rate_min,cost_rate_max,adjustments_mean,adjustments_std,adjustments_last,adjustments_min,adjustments_max,sales_rate_mean,sales_rate_std,sales_rate_last,sales_rate_min,sales_rate_max,billable_days_mean,billable_days_std,billable_days_last,billable_days_min,billable_days_max,month_end,level_unique,level_nunique,resource_name_unique,resource_name_nunique,resource_bu_unique,resource_bu_nunique,resource_location_unique,resource_location_nunique,delivery_probability_unique,delivery_probability_nunique,p3_forecast_revenue_unique,p3_forecast_revenue_nunique,delivery_probability_mean,delivery_probability_std,delivery_probability_last,delivery_probability_min,delivery_probability_max,month_end_title_nunique,time_period_nunique,month_end_delta,time_period_delta,month_end_title_min_year,month_end_title_min_month,month_end_title_max_year,month_end_title_max_month,month_end_title_last_year,month_end_title_last_month,time_period_min_year,time_period_min_month,time_period_max_year,time_period_max_month,time_period_last_year,time_period_last_month,sales_opp_owner,delivery_manager,product,account,client_unit,split,initial_me_m,initial_me_y
KE015203-011,False,2019-06-01,,,0.0,,0.0,10907.67,6611.052424296754,15582.39,6232.950000000001,15582.39,0.0,0.0,0.0,0.0,0.0,32.0,0.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,114.34110000000001,0.0,114.34110000000001,114.3411,114.34110000000001,0.0,0.0,0.0,0.0,0.0,34841.65,0.0,34841.65,34841.65,34841.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-272371.498,385191.4664754764,0.0,-544742.996,0.0,3952.76,0.0,3952.76,3952.76,3952.76,1529.91035,4.472945365751732,1526.7475000000002,1526.7475000000002,1533.0732000000003,2019-07-01,[5. 6. 3. 4.],4,"['#PSU Poland | PDev | L5' '#PSU Poland | Arch | L6'
 '#PSU Poland | PDev | L3' '#PSU Poland | Test | L3' '#PSU UK | PGov | L6'
 '#PSU Poland | PDev | L4' '#PSU Poland | Digital | L5']",7,['PSU PL' 'PSU UK'],2,[nan],0,[0.1  0.25],2,"[ 655.81  844.19  516.28 1911.63 1132.95 1639.54 2832.37 4779.07 1290.7
 2110.47]",10,0.175,0.10606601717798214,0.25,0.1,0.25,2,1,30,0,2019,6,2019,7,2019,7,2019,12,2019,12,2019,12,23,23,5,59,1,train,6,2019
KE015233-001,False,2019-06-01,,,0.0,,0.0,338438.7500000001,,338438.7500000001,338438.7500000001,338438.7500000001,0.0,,0.0,0.0,0.0,144.0,,144.0,144.0,144.0,0.0,,0.0,0.0,0.0,799.4839200000002,,799.4839200000002,799.4839200000002,799.4839200000002,0.0,,0.0,0.0,0.0,464944.83000000013,,464944.83000000013,464944.83000000013,464944.83000000013,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-2334612.8400000003,,-2334612.8400000003,-2334612.8400000003,-2334612.8400000003,25399.19999999999,,25399.19999999999,25399.19999999999,25399.19999999999,1597.5660000000003,,1597.5660000000003,1597.5660000000003,1597.5660000000003,2019-06-01,[5. 4. 6.],3,"['#PSU UK | PDev | L5' '#PSU UK | PDev | L4' '#PSU UK | PDev | L6'
 '#PSU UK | Test | L4' '#PSU UK | Test | L5']",5,['PSU UK'],1,[nan],0,[0.5],1,"[ 7140.99  7498.04  8212.13  1071.15 17311.47 18177.05 19908.2   2596.73
 11505.75 10957.86 12601.54  1643.68 20196.72 21206.56 23226.22  3029.5
  6491.81  6816.4   7465.58   973.77]",20,0.5,,0.5,0.5,0.5,1,6,0,153,2019,6,2019,6,2019,6,2019,7,2019,12,2019,7,8,23,5,39,1,train,6,2019
KE015233-001,False,2019-06-01,,,0.0,,0.0,241491.52000000005,137104.0875005039,144544.28999999998,144544.28999999998,338438.7500000001,0.0,0.0,0.0,0.0,0.0,109.5,48.79036790187178,75.0,75.0,144.0,0.0,0.0,0.0,0.0,0.0,553.8403200000001,347.3925106301518,308.19672,308.19672,799.4839200000002,0.0,0.0,0.0,0.0,0.0,337357.91000000003,180435.1526454112,209770.98999999996,209770.98999999996,464944.83000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1167306.4200000002,1650820.5706091844,0.0,-2334612.8400000003,0.0,19734.599999999995,8010.9541454186265,14070.0,14070.0,25399.19999999999,1247.0242500000002,495.74089702799915,896.4825,896.4825,1597.5660000000003,2019-07-01,[5. 4. 6.],3,"['#PSU UK | PDev | L5' '#PSU UK | PDev | L4' '#PSU UK | PDev | L6'
 '#PSU UK | Test | L4' '#PSU UK | Test | L5']",5,['PSU UK'],1,[nan],0,[0.5],1,"[ 7140.99  7498.04  8212.13  1071.15 17311.47 18177.05 19908.2   2596.73
 11505.75 10957.86 12601.54  1643.68 20196.72 21206.56 23226.22  3029.5
  6491.81  6816.4   7465.58   973.77  8524.59  3836.07  8950.82  9803.28
 15737.7   7081.97 16524.59 18098.36  2921.31]",29,0.5,0.0,0.5,0.5,0.5,2,6,30,153,2019,6,2019,7,2019,7,2019,7,2019,12,2019,9,8,23,5,39,1,train,6,2019
KE015027-001,True,2019-06-01,2019-09-01,92 days 00:00:00.000000000,47360.0,3.0,47360.0,45695.0,,45695.0,45695.0,45695.0,0.0,,0.0,0.0,0.0,40.0,,40.0,40.0,40.0,130.0,,130.0,130.0,130.0,130.0,,130.0,130.0,130.0,45695.0,,45695.0,45695.0,45695.0,27039.250000000004,,27039.250000000004,27039.250000000004,27039.250000000004,27039.250000000004,,27039.250000000004,27039.250000000004,27039.250000000004,0.0,,0.0,0.0,0.0,-700383.852,,-700383.852,-700383.852,-700383.852,3330.0,,3330.0,3330.0,3330.0,166.29999999999998,,166.29999999999998,166.29999999999998,166.29999999999998,2019-06-01,[4. 5.],2,"['Maciej Dębowski' 'Paweł Żmuda' 'Zbigniew Rudnicki' 'Szymon Bałdyga'
 'Rafał Garbala']",5,['PSU PL'],1,['Lodz'],1,[0.95],1,[6678.5 7733.  4569.5 1757.5 4218.  6327.  7381.5 2460.5],8,0.95,,0.95,0.95,0.95,1,2,0,31,2019,6,2019,6,2019,6,2019,7,2019,8,2019,7,25,26,5,6,1,train,6,2019
KE015027-001,True,2019-06-01,2019-09-01,92 days 00:00:00.000000000,47360.0,3.0,47360.0,47082.5,1962.2213177926694,48470.0,45695.0,48470.0,24235.0,34273.46568411196,48470.0,0.0,48470.0,40.0,0.0,40.0,40.0,40.0,130.5,0.7071067811865476,131.0,130.0,131.0,130.5,0.7071067811865476,131.0,130.0,131.0,47082.5,1962.2213177926694,48470.0,45695.0,48470.0,27114.775,106.80847929822491,27190.3,27039.250000000004,27190.3,27114.775,106.80847929822491,27190.3,27039.250000000004,27190.3,0.0,0.0,0.0,0.0,0.0,-350191.926,495246.17118275526,0.0,-700383.852,0.0,3330.0,0.0,3330.0,3330.0,3330.0,166.29999999999998,0.0,166.29999999999998,166.29999999999998,166.29999999999998,2019-07-01,[4. 5.],2,"['Maciej Dębowski' 'Paweł Żmuda' 'Zbigniew Rudnicki' 'Szymon Bałdyga'
 'Rafał Garbala']",5,['PSU PL'],1,['Lodz'],1,[0.95 1.  ],2,"[6678.5 7733.  4569.5 1757.5 4218.  6327.  7381.5 2460.5 2590.  4810.
 8140.  6660.  4440.  1850.  7030.  8510. ]",16,0.975,0.03535533905932741,1.0,0.95,1.0,2,2,30,31,2019,6,2019,7,2019,7,2019,7,2019,8,2019,7,25,26,5,6,1,train,6,2019
KE012949-014,True,2019-06-01,2019-10-01,122 days 00:00:00.000000000,269455.62,4.0,269455.62,39080.04,,39080.04,39080.04,39080.04,0.0,,0.0,0.0,0.0,148.0,,148.0,148.0,148.0,0.0,,0.0,0.0,0.0,760.0000199999996,,760.0000199999996,760.0000199999996,760.0000199999996,0.0,,0.0,0.0,0.0,201550.92000000004,,201550.92000000004,201550.92000000004,201550.92000000004,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-2490253.696,,-2490253.696,-2490253.696,-2490253.696,18546.759999999995,,18546.759999999995,18546.759999999995,18546.759999999995,602.1999999999999,,602.1999999999999,602.1999999999999,602.1999999999999,2019-06-01,[5. 6. 3. 4.],4,"['#PSU Poland | PDev | L5' '#PSU Poland | Arch | L6' 'Javier Saez Campo'
 '#PSU Poland | PDev | L3' '#PSU Poland | Test | L4'
 '#PSU Poland | Test | L3' '#PSU Poland | PDev | L6'
 '#PSU Poland | PDev | L4']",8,['PSU PL' 'PSU UK'],2,[nan 'London'],1,[0.1],1,"[1998.99 1808.61 1713.42 1711.9  1548.86 1467.34 1370.   1208.82 1531.18
 1573.67 1423.8  1348.86  786.84  711.9   674.43 1164.05 1102.79 1286.58]",18,0.1,,0.1,0.1,0.1,1,4,0,92,2019,6,2019,6,2019,6,2019,7,2019,10,2019,8,24,23,5,59,1,train,6,2019
KE012949-014,True,2019-06-01,2019-10-01,122 days 00:00:00.000000000,269455.62,4.0,269455.62,167646.58,181820.54453538303,296213.12,39080.04,296213.12,148106.56,209454.30582842455,296213.12,0.0,296213.12,140.0,11.313708498984761,132.0,132.0,148.0,263.565,372.7371975668648,527.13,0.0,527.13,643.5625099999997,164.66750581095258,527.125,527.125,760.0000199999996,148106.56,209454.30582842455,296213.12,0.0,296213.12,173134.65,40186.674426055775,144718.37999999995,144718.37999999995,201550.92000000004,72359.18999999997,102331.34786033159,144718.37999999995,0.0,144718.37999999995,0.0,0.0,0.0,0.0,0.0,-1245126.848,1760875.275316463,0.0,-2490253.696,0.0,17999.079999999994,774.5364838404932,17451.399999999998,17451.399999999998,18546.759999999995,566.1499999999999,50.98239892355005,530.0999999999999,530.0999999999999,602.1999999999999,2019-07-01,[5. 6. 3. 4.],4,"['#PSU Poland | PDev | L5' '#PSU Poland | Arch | L6' 'Javier Saez Campo'
 '#PSU Poland | PDev | L3' '#PSU Poland | Test | L4'
 '#PSU Poland | Test | L3' '#PSU Poland | PDev | L6'
 '#PSU Poland | PDev | L4' 'Michał Sobański' 'Robert Baran'
 'Maciej Stopczyk' 'Wojciech Dobrowolski']",12,['PSU PL' 'PSU UK'],2,[nan 'London' 'Lodz'],2,[0.1 1. ],2,"[ 1998.99  1808.61  1713.42  1711.9   1548.86  1467.34  1370.    1208.82
  1531.18  1573.67  1423.8   1348.86   786.84   711.9    674.43  1164.05
  1102.79  1286.58  9870.    8930.    7990.    7030.    7770.    7520.
  8460.   14060.   15540.   12705.   11495.   10663.12 14385.   13015.
 10960.   18495.    9660.   15295.  ]",36,0.55,0.6363961030678927,1.0,0.1,1.0,2,4,30,92,2019,6,2019,7,2019,7,2019,7,2019,10,2019,7,24,23,5,59,1,train,6,2019
KE012949-014,True,2019-06-01,2019-10-01,122 days 00:00:00.000000000,269455.62,4.0,269455.62,202592.92666666667,142102.41603720936,272485.62,39080.04,296213.12,189566.24666666667,164597.2963645762,272485.62,0.0,296213.12,139.0,8.18535277187245,137.0,132.0,148.0,320.08666666666664,281.15939542069964,433.13,0.0,527.13,573.4166733333332,168.28252713814362,433.125,433.125,760.0000199999996,189566.24666666667,164597.2963645762,272485.62,0.0,296213.12,163724.03,32759.177447947353,144902.79,144718.37999999995,201550.92000000004,96540.38999999997,83606.48107518996,144902.79,0.0,144902.79,0.0,0.0,0.0,0.0,0.0,-830084.5653333333,1437748.6417360604,0.0,-2490253.696,0.0,17743.403333333332,704.3188596320048,17232.05,17232.05,18546.759999999995,546.8456999999999,49.168795953022894,508.2370999999998,508.2370999999998,602.1999999999999,2019-09-01,[5. 6. 3. 4.],4,"['#PSU Poland | PDev | L5' '#PSU Poland | Arch | L6' 'Javier Saez Campo'
 '#PSU Poland | PDev | L3' '#PSU Poland | Test | L4'
 '#PSU Poland | Test | L3' '#PSU Poland | PDev | L6'
 '#PSU Poland | PDev | L4' 'Michał Sobański' 'Robert Baran'
 'Maciej Stopczyk' 'Wojciech Dobrowolski' 'Adam Papros'
 'Krzysztof Jerzy Doroz' 'Bartłomiej Wilner']",15,['PSU PL' 'PSU UK'],2,[nan 'London' 'Lodz' 'Warsaw'],3,[0.1 1. ],2,"[ 1998.99  1808.61  1713.42  1711.9   1548.86  1467.34  1370.    1208.82
  1531.18  1573.67  1423.8   1348.86   786.84   711.9    674.43  1164.05
  1102.79  1286.58  9870.    8930.    7990.    7030.    7770.    7520.
  8460.   14060.   15540.   12705.   11495.   10663.12 14385.   13015.
 10960.   18495.    9660.   15295.    3330.    3700.   12100.   28770.
 26030.    8905.   10867.5   5635.    1110.  ]",45,0.7000000000000001,0.5196152422706631,1.0,0.1,1.0,3,4,92,92,2019,6,2019,9,2019,9,2019,7,2019,10,2019,10,24,23,5,59,1,train,6,2019
KE012949-016,False,2019-06-01,,,0.0,,0.0,1850.0,,1850.0,1850.0,1850.0,0.0,,0.0,0.0,0.0,9.0,,9.0,9.0,9.0,0.0,,0.0,0.0,0.0,50.0,,50.0,50.0,50.0,0.0,,0.0,0.0,0.0,8338.52,,8338.52,8338.52,8338.52,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-233461.28399999999,,-233461.28399999999,-233461.28399999999,-233461.28399999999,1110.0,,1110.0,1110.0,1110.0,55.99999999999999,,55.99999999999999,55.99999999999999,55.99999999999999,2019-06-01,[3.],1,['#PSU Poland | PDev | L3'],1,['PSU PL'],1,[nan],0,[0.1],1,[777. 703. 370.],3,0.1,,0.1,0.1,0.1,1,3,0,61,2019,6,2019,6,2019,6,2019,8,2019,10,2019,10,24,23,5,59,1,train,6,2019
KE012949-016,False,2019-06-01,,,0.0,,0.0,9712.5,11119.25413415846,17575.0,1850.0,17575.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,9.0,9.0,25.0,35.35533905932738,50.0,0.0,50.0,50.0,0.0,50.0,50.0,50.0,8787.5,12427.401679353572,17575.0,0.0,17575.0,8338.52,0.0,8338.52,8338.52,8338.52,4169.26,5896.224037059651,8338.52,0.0,8338.52,0.0,0.0,0.0,0.0,0.0,-116730.64199999999,165082.05706091842,0.0,-233461.28399999999,0.0,1110.0,0.0,1110.0,1110.0,1110.0,55.99999999999999,0.0,55.99999999999999,55.99999999999999,55.99999999999999,2019-07-01,[3.],1,['#PSU Poland | PDev | L3'],1,['PSU PL'],1,[nan],0,[0.1  0.95],2,[ 777.   703.   370.  6678.5 3515.  7381.5],6,0.525,0.6010407640085653,0.95,0.1,0.95,2,3,30,61,2019,6,2019,7,2019,7,2019,8,2019,10,2019,9,24,23,5,59,1,train,6,2019
KE012949-016,False,2019-06-01,,,0.0,,0.0,9638.5,7863.544636485508,9490.5,1850.0,17575.0,0.0,0.0,0.0,0.0,0.0,8.0,1.7320508075688772,6.0,6.0,9.0,25.666666666666668,25.02665245959462,27.0,0.0,50.0,42.333333333333336,13.279056191361393,27.0,27.0,50.0,9021.833333333334,8796.868339547507,9490.5,0.0,17575.0,7059.946666666667,2214.5539745360315,4502.8,4502.8,8338.52,4280.44,4173.70482003699,4502.8,0.0,8338.52,0.0,0.0,0.0,0.0,0.0,-77820.428,134788.93516275566,0.0,-233461.28399999999,0.0,986.6666666666666,213.61959960016154,740.0,740.0,1110.0,48.56666666666666,12.874911002928648,33.7,33.7,55.99999999999999,2019-09-01,[3.],1,['#PSU Poland | PDev | L3'],1,['PSU PL'],1,[nan],0,[0.1  0.95],2,[ 777.   703.   370.  6678.5 3515.  7381.5 2812. ],7,0.6666666666666666,0.49074772881118184,0.95,0.1,0.95,3,5,92,122,2019,6,2019,9,2019,9,2019,8,2019,12,2019,12,24,23,5,59,1,train,6,2019
KE015435-001,False,2019-07-01,,,0.0,,0.0,16620.03,,16620.03,16620.03,16620.03,0.0,,0.0,0.0,0.0,45.0,,45.0,45.0,45.0,0.0,,0.0,0.0,0.0,31.999980000000004,,31.999980000000004,31.999980000000004,31.999980000000004,0.0,,0.0,0.0,0.0,22455.66,,22455.66,22455.66,22455.66,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,9348.81,,9348.81,9348.81,9348.81,180.29999999999998,,180.29999999999998,180.29999999999998,180.29999999999998,2019-07-01,[5. 6. 4.],3,['#PSU UK | Arch | L5' '#PSU UK | PDev | L6' '#PSU UK | PDev | L4'],3,['PSU UK'],1,[nan],0,[0.5],1,[ 244.45 5622.22 5133.34   30.45  700.22  639.34   94.45 2172.22 1983.34],9,0.5,,0.5,0.5,0.5,1,3,0,61,2019,7,2019,7,2019,7,2019,9,2019,11,2019,9,24,23,5,59,1,train,7,2019
KE015435-001,False,2019-07-01,,,0.0,,0.0,11060.015,7863.048619997843,5500.0,5500.0,16620.03,0.0,0.0,0.0,0.0,0.0,25.0,28.284271247461902,5.0,5.0,45.0,0.0,0.0,0.0,0.0,0.0,25.999990000000004,8.48526723210295,20.0,20.0,31.999980000000004,0.0,0.0,0.0,0.0,0.0,18698.23,5313.808465667539,14940.8,14940.8,22455.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5224.405,5832.789487719405,1100.0,1100.0,9348.81,100.35,113.06637431172894,20.4,20.4,180.29999999999998,2019-09-01,[5. 6. 4.],3,['#PSU UK | Arch | L5' '#PSU UK | PDev | L6' '#PSU UK | PDev | L4'],3,['PSU UK'],1,[nan],0,[0.5  0.25],2,"[ 244.45 5622.22 5133.34   30.45  700.22  639.34   94.45 2172.22 1983.34
 5500.  ]",10,0.375,0.1767766952966369,0.25,0.25,0.5,2,3,62,61,2019,7,2019,9,2019,9,2019,9,2019,11,2019,11,24,23,5,59,1,train,7,2019
KE015435-001,False,2019-07-01,,,0.0,,0.0,9206.676666666666,6420.152313896713,5500.0,5500.0,16620.03,0.0,0.0,0.0,0.0,0.0,18.333333333333332,23.09401076758503,5.0,5.0,45.0,0.0,0.0,0.0,0.0,0.0,23.999993333333336,6.9281916832701285,20.0,20.0,31.999980000000004,0.0,0.0,0.0,0.0,0.0,17445.75333333333,4338.706443922351,14940.8,14940.8,22455.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3849.603333333333,4762.452673994077,1100.0,1100.0,9348.81,71.56666666666666,94.22018538154832,14.0,14.0,180.29999999999998,2019-10-01,[5. 6. 4.],3,['#PSU UK | Arch | L5' '#PSU UK | PDev | L6' '#PSU UK | PDev | L4'],3,['PSU UK'],1,[nan],0,[0.5  0.25],2,"[ 244.45 5622.22 5133.34   30.45  700.22  639.34   94.45 2172.22 1983.34
 5500.  ]",10,0.3333333333333333,0.14433756729740643,0.25,0.25,0.5,3,4,92,91,2019,7,2019,10,2019,10,2019,9,2019,12,2019,12,24,23,5,59,1,train,7,2019
KE015600-001,False,2019-07-01,,,0.0,,0.0,9569.560000000001,,9569.560000000001,9569.560000000001,9569.560000000001,0.0,,0.0,0.0,0.0,52.0,,52.0,52.0,52.0,0.0,,0.0,0.0,0.0,40.925920000000005,,40.925920000000005,40.925920000000005,40.925920000000005,0.0,,0.0,0.0,0.0,25558.93,,25558.93,25558.93,25558.93,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,11223.599999999999,,11223.599999999999,11223.599999999999,11223.599999999999,846.0825000000001,,846.0825000000001,846.0825000000001,846.0825000000001,2019-07-01,[5. 3.],2,['#PSU UK | Arch | L5' '#PSU UK | Data | L3' '#PSU UK | Data | L5'],3,['PSU UK'],1,[nan],0,[0.25],1,[643.97 676.17 740.57 803.84 844.04 924.42],6,0.25,,0.25,0.25,0.25,1,4,0,91,2019,7,2019,7,2019,7,2019,9,2019,12,2019,9,24,19,5,46,1,train,7,2019
KE013978-012,True,2019-07-01,2019-10-01,92 days 00:00:00.000000000,30056.0,3.0,25922.0,49202.399999999994,,49202.399999999994,49202.399999999994,49202.399999999994,0.0,,0.0,0.0,0.0,12.0,,12.0,12.0,12.0,166.0,,166.0,166.0,166.0,166.0,,166.0,166.0,166.0,49202.399999999994,,49202.399999999994,49202.399999999994,49202.399999999994,27757.42,,27757.42,27757.42,27757.42,27757.42,,27757.42,27757.42,27757.42,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1248.0,,1248.0,1248.0,1248.0,272.57,,272.57,272.57,272.57,2019-07-01,[3.],1,['#PSU Poland | PDev | L3'],1,['PSU PL'],1,[nan],0,[0.95],1,[11856.  11263.2 13634.4 12448.8],4,0.95,,0.95,0.95,0.95,1,4,0,91,2019,7,2019,7,2019,7,2019,9,2019,12,2019,9,26,24,5,0,1,train,7,2019
KE013978-012,True,2019-07-01,2019-10-01,92 days 00:00:00.000000000,30056.0,3.0,25922.0,39629.195,13538.556346377916,30055.990000000005,30055.990000000005,49202.399999999994,15027.995000000003,21252.794344275066,30055.990000000005,0.0,30055.990000000005,14.0,2.8284271247461903,16.0,12.0,16.0,134.0,45.254833995939045,102.0,102.0,166.0,134.000005,45.25482692487122,102.00001,102.00001,166.0,39629.195,13538.556346377916,30055.990000000005,30055.990000000005,49202.399999999994,21752.51,8492.225162829822,15747.599999999999,15747.599999999999,27757.42,21752.51,8492.225162829822,15747.599999999999,15747.599999999999,27757.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1510.28,370.91993313921535,1772.56,1248.0,1772.56,189.135,117.99490857659919,105.69999999999999,105.69999999999999,272.57,2019-09-01,[3. 2.],2,['#PSU Poland | PDev | L3' 'Mikołaj Karwowski' '#PSU Poland | PDev | L2'],3,['PSU PL'],1,[nan 'Lodz'],1,[0.95 1.  ],2,"[11856.   11263.2  13634.4  12448.8   2808.    6828.77  5641.16  5938.06
  4306.67  4533.33]",10,0.975,0.03535533905932741,1.0,0.95,1.0,2,4,62,91,2019,7,2019,9,2019,9,2019,9,2019,12,2019,12,26,24,5,0,1,train,7,2019
KE015383-001,True,2019-07-01,2019-09-01,62 days 00:00:00.000000000,51150.0,2.0,51150.0,38362.5,,38362.5,38362.5,38362.5,0.0,,0.0,0.0,0.0,12.0,,12.0,12.0,12.0,66.0,,66.0,66.0,66.0,66.0,,66.0,66.0,66.0,38362.5,,38362.5,38362.5,38362.5,43618.08,,43618.08,43618.08,43618.08,43618.08,,43618.08,43618.08,43618.08,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2325.0,,2325.0,2325.0,2325.0,56.5,,56.5,56.5,56.5,2019-07-01,[4.],1,['Sam Latif'],1,['PSU UK'],1,['London'],1,[0.75],1,[12375.   14231.25 11756.25],3,0.75,,0.75,0.75,0.75,1,3,0,61,2019,7,2019,7,2019,7,2019,8,2019,10,2019,9,28,28,1,63,1,train,7,2019
KE015474-001,False,2019-07-01,,,0.0,,0.0,9483.21,,9483.21,9483.21,9483.21,0.0,,0.0,0.0,0.0,45.0,,45.0,45.0,45.0,0.0,,0.0,0.0,0.0,111.56692000000001,,111.56692000000001,111.56692000000001,111.56692000000001,0.0,,0.0,0.0,0.0,75285.39,,75285.39,75285.39,75285.39,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,8500.0,,8500.0,8500.0,8500.0,597.655,,597.655,597.655,597.655,2019-07-01,[4. 5.],2,['#PSU UK | Data | L4' '#PSU UK | Data | L5'],2,['PSU UK'],1,[nan],0,[0.1],1,[1002.85  200.57 1052.99 1153.28 1128.21  225.64 1184.62 1297.44],8,0.1,,0.1,0.1,0.1,1,5,0,122,2019,7,2019,7,2019,7,2019,8,2019,12,2019,9,8,28,5,63,1,train,7,2019
KE015737-011,True,2019-09-01,2019-11-01,61 days 00:00:00.000000000,122443.75,2.0,116181.25,123781.25,,123781.25,123781.25,123781.25,123781.25,,123781.25,123781.25,123781.25,90.0,,90.0,90.0,90.0,272.13,,272.13,272.13,272.13,272.125,,272.125,272.125,272.125,123781.25,,123781.25,123781.25,123781.25,58229.97,,58229.97,58229.97,58229.97,58229.97,,58229.97,58229.97,58229.97,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,9950.11,,9950.11,9950.11,9950.11,392.22999999999996,,392.22999999999996,392.22999999999996,392.22999999999996,2019-09-01,[5. 4. 3.],3,"['Adam Zamożniewicz' 'Bartosz Szczeciński' 'Mateusz Grajnert'
 'Przemysław Zganiacz' 'Łukasz Mazurowski' 'Sebastian Kurzynowski']",6,['PSU PL'],1,['Poznan' 'Lodz'],2,[1.],1,"[ 8050.    6300.    1750.      56.25  2587.5   2025.     225.     562.5
 13387.5  10477.17  2910.33  7875.    6825.   10350.    9000.    8550.
     0.    2250.    9450.  ]",19,1.0,,1.0,1.0,1.0,1,5,0,122,2019,9,2019,9,2019,9,2019,8,2019,12,2019,12,36,24,5,13,1,train,9,2019
KE015737-011,True,2019-09-01,2019-11-01,61 days 00:00:00.000000000,122443.75,2.0,116181.25,121925.0,2625.1339251550576,120068.75,120068.75,123781.25,121925.0,2625.1339251550576,120068.75,120068.75,123781.25,90.0,0.0,90.0,90.0,90.0,268.005,5.833630944789017,263.88,263.88,272.13,268.0,5.833630944789017,263.875,263.875,272.125,121925.0,2625.1339251550576,120068.75,120068.75,123781.25,62875.229999999996,6569.389692749236,67520.48999999999,58229.97,67520.48999999999,62875.229999999996,6569.389692749236,67520.48999999999,58229.97,67520.48999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9955.935000000001,8.237794000822378,9961.76,9950.11,9961.76,392.67499999999995,0.6293250352560177,393.11999999999995,392.22999999999996,393.11999999999995,2019-10-01,[5. 4. 3.],3,"['Adam Zamożniewicz' 'Bartosz Szczeciński' 'Mateusz Grajnert'
 'Przemysław Zganiacz' 'Łukasz Mazurowski' 'Sebastian Kurzynowski']",6,['PSU PL'],1,['Poznan' 'Lodz'],2,[1.],1,"[ 8050.    6300.    1750.      56.25  2587.5   2025.     225.     562.5
 13387.5  10477.17  2910.33  7875.    6825.   10350.    9000.    8550.
     0.    2250.    9450.   11550.   11764.77  3460.23  7650.  ]",23,1.0,0.0,1.0,1.0,1.0,2,5,30,122,2019,9,2019,10,2019,10,2019,8,2019,12,2019,12,36,24,5,13,1,train,9,2019
